,SMS.I.1..2..pct....silt.,V1,V2,V3,V4V,5V,V6,V7,V8
24788,10,3.37E-02,-1.04E+00,-5.57E-01,-1.77E+00,-7.44E-02,5.48E-02,-1.65E-01,2.61E-01
24789,7.9,-1.20E-01,-1.12E+00,-8.30E-01,-1.83E+00,-7.38E-02,6.05E-02,-2.12E-01,1.78E-01
24790,8,-1.08E-01,-1.11E+00,-8.54E-01,-1.81E+00,-7.43E-02,5.87E-02,-2.09E-01,2.25E-01
24791,5.4,-9.78E-02,-1.23E+00,-9.38E-01,-1.75E+00,-7.19E-02,6.02E-02,-2.07E-01,2.28E-01
24792,6.9,-2.68E-02,-1.17E+00,-9.94E-01,-1.75E+00,-6.68E-02,5.73E-02,-2.04E-01,1.87E-01
24793,6.4,-1.51E-02,-1.21E+00,-1.06E+00,-1.71E+00,-6.39E-02,5.63E-02,-2.01E-01,1.74E-01
24794,6.8,-2.03E-02,-1.18E+00,-1.06E+00,-1.72E+00,-6.50E-02,5.54E-02,-2.00E-01,1.91E-01
24795,6.4,-1.53E-02,-1.29E+00,-1.15E+00,-1.69E+00,-6.62E-02,5.41E-02,-1.97E-01,2.19E-01
24796,6.2,1.27E-02,-1.30E+00,-1.23E+00,-1.66E+00,-5.96E-02,5.30E-02,-1.94E-01,1.47E-01
24797,6.2,6.64E-02,-1.29E+00,-1.22E+00,-1.65E+00,-5.53E-02,5.29E-02,-1.94E-01,1.24E-01
24798,6.3,6.07E-02,-1.30E+00,-1.31E+00,-1.62E+00,-5.10E-02,5.10E-02,-1.90E-01,7.22E-02
24799,6.4,5.25E-02,-1.30E+00,-1.27E+00,-1.62E+00,-5.18E-02,5.07E-02,-1.90E-01,9.23E-02
24800,6.1,5.45E-02,-1.34E+00,-1.35E+00,-1.60E+00,-4.93E-02,4.99E-02,-1.87E-01,6.28E-02
24801,6.4,7.41E-02,-1.33E+00,-1.36E+00,-1.59E+00,-4.80E-02,4.90E-02,-1.86E-01,6.48E-02
24802,6.6,4.51E-02,-1.31E+00,-1.20E+00,-1.60E+00,-5.93E-02,4.97E-02,-1.86E-01,1.93E-01
24803,4.5,-6.43E-02,-1.22E+00,1.16E-01,-1.95E+00,-1.29E-01,7.13E-02,-2.60E-01,1.14E+00
24804,7.7,-1.28E-01,-1.00E+00,1.81E-01,-1.99E+00,-1.25E-01,6.36E-02,-2.21E-01,1.14E+00
24805,9.1,-2.05E-01,-9.42E-01,1.44E-01,-2.00E+00,-1.19E-01,5.71E-02,-1.81E-01,1.15E+00
24806,9.6,-1.54E-01,-8.70E-01,2.32E-01,-1.70E+00,-1.28E-01,5.15E-02,-1.49E-01,1.23E+00
24807,13.1,-3.79E-01,-6.34E-01,1.63E-01,-2.01E+00,-1.22E-01,5.11E-02,-1.73E-01,1.15E+00
24808,12.6,-3.72E-01,-1.06E+00,1.74E+00,-2.44E+00,-8.68E-02,8.92E-02,-2.40E-01,1.06E-01
24809,11.8,-4.63E-01,-1.12E+00,1.69E+00,-2.52E+00,-8.78E-02,9.16E-02,-2.49E-01,1.12E-01
24810,10.4,-4.46E-01,-1.16E+00,1.67E+00,-2.46E+00,-7.96E-02,9.26E-02,-2.47E-01,4.60E-02
24811,9.9,-4.23E-01,-9.26E-01,7.07E-01,-2.04E+00,-1.04E-01,6.74E-02,-1.92E-01,7.23E-01
24812,10.4,-3.82E-01,-1.04E+00,-4.39E-01,-1.77E+00,-5.82E-02,5.24E-02,-1.63E-01,1.12E-01
24813,10.2,-3.43E-01,-1.09E+00,-5.80E-01,-1.75E+00,-5.61E-02,5.00E-02,-1.58E-01,1.29E-01
24814,9.5,-2.69E-01,-1.09E+00,-7.10E-01,-1.67E+00,-4.78E-02,4.83E-02,-1.52E-01,7.93E-02
24815,4,-4.05E-01,-1.27E+00,-8.18E-01,-1.55E+00,-6.39E-02,6.08E-02,-2.25E-01,1.04E-01
24816,6.9,-3.62E-01,-1.18E+00,-8.45E-01,-1.59E+00,-5.52E-02,5.27E-02,-1.86E-01,8.90E-02
24817,6.7,-3.34E-01,-1.22E+00,-8.99E-01,-1.58E+00,-5.25E-02,5.18E-02,-1.84E-01,8.69E-02
24818,7,-3.26E-01,-1.21E+00,-9.28E-01,-1.56E+00,-5.25E-02,5.05E-02,-1.82E-01,9.11E-02
24819,7,-2.72E-01,-1.23E+00,-9.79E-01,-1.55E+00,-4.61E-02,4.97E-02,-1.80E-01,4.80E-02
24820,7.1,-2.98E-01,-1.27E+00,-1.17E+00,-1.51E+00,-4.37E-02,4.70E-02,-1.75E-01,-1.06E-02
24821,6.8,-2.77E-01,-1.29E+00,-1.17E+00,-1.50E+00,-4.18E-02,4.71E-02,-1.74E-01,-8.64E-03
24822,6.6,-2.70E-01,-1.31E+00,-1.17E+00,-1.48E+00,-4.12E-02,4.66E-02,-1.73E-01,4.70E-03
24823,6.6,-2.47E-01,-1.31E+00,-1.18E+00,-1.48E+00,-4.08E-02,4.63E-02,-1.72E-01,1.72E-02
24824,6.7,-2.39E-01,-1.34E+00,-1.27E+00,-1.45E+00,-3.82E-02,4.46E-02,-1.69E-01,-1.10E-02
24825,6.5,-2.69E-01,-1.30E+00,-1.22E+00,-1.46E+00,-3.92E-02,4.51E-02,-1.70E-01,-6.39E-04
24826,7,-3.18E-01,-1.28E+00,-1.17E+00,-1.47E+00,-4.56E-02,4.46E-02,-1.69E-01,7.84E-02
24827,7.1,-3.11E-01,-1.25E+00,-1.19E+00,-1.45E+00,-4.41E-02,4.37E-02,-1.67E-01,6.11E-02
24828,6.1,-3.91E-01,-1.21E+00,-9.10E-01,-1.49E+00,-5.78E-02,4.77E-02,-1.73E-01,2.63E-01
24829,6.5,-4.31E-01,-1.14E+00,-5.72E-01,-1.57E+00,-7.35E-02,5.06E-02,-1.80E-01,4.98E-01
24830,8.1,-4.49E-01,-9.99E-01,-4.28E-02,-1.75E+00,-9.14E-02,5.06E-02,-1.57E-01,8.75E-01
24831,7.8,-5.01E-01,-9.75E-01,1.25E-01,-1.78E+00,-1.10E-01,5.67E-02,-1.97E-01,1.02E+00
24832,7.8,-5.03E-01,-1.11E+00,7.22E-01,-1.98E+00,-9.18E-02,7.15E-02,-2.26E-01,5.86E-01
24833,8,-5.11E-01,-1.40E+00,1.81E+00,-2.39E+00,-6.25E-02,9.47E-02,-2.44E-01,-1.04E-01
24834,7.6,-5.17E-01,-1.42E+00,1.78E+00,-2.36E+00,-6.92E-02,9.86E-02,-2.79E-01,-1.12E-01
24835,8,-5.97E-01,-1.21E+00,-1.74E-01,-1.73E+00,-4.58E-02,5.69E-02,-1.64E-01,-4.15E-02
24836,7.3,-5.52E-01,-1.24E+00,-5.07E-01,-1.60E+00,-4.30E-02,5.59E-02,-1.88E-01,-1.15E-01
24837,6.4,-5.11E-01,-1.28E+00,-5.53E-01,-1.56E+00,-4.22E-02,5.53E-02,-1.85E-01,-6.64E-02
24838,6.4,-4.91E-01,-1.31E+00,-6.41E-01,-1.56E+00,-4.25E-02,5.38E-02,-1.83E-01,-4.00E-02
24839,6.9,-4.16E-01,-1.31E+00,-7.05E-01,-1.54E+00,-4.07E-02,5.16E-02,-1.80E-01,-3.29E-02
24840,6.3,-4.14E-01,-1.36E+00,-7.89E-01,-1.50E+00,-3.32E-02,4.62E-02,-1.78E-01,-4.83E-02
24841,6.5,-5.11E-01,-1.24E+00,-7.66E-01,-1.48E+00,-4.27E-02,4.96E-02,-1.74E-01,-1.50E-03
24842,6.7,-4.75E-01,-1.30E+00,-9.30E-01,-1.45E+00,-3.72E-02,4.73E-02,-1.70E-01,-6.80E-02
24843,6.2,-5.23E-01,-1.26E+00,-8.72E-01,-1.46E+00,-4.24E-02,4.86E-02,-1.72E-01,2.23E-03
24844,6.2,-5.18E-01,-1.27E+00,-1.01E+00,-1.39E+00,-3.41E-02,4.58E-02,-1.65E-01,-9.31E-02
24845,6.2,-4.94E-01,-1.32E+00,-9.80E-01,-1.41E+00,-3.85E-02,4.61E-02,-1.66E-01,-2.47E-02
24846,6.7,-3.95E-01,-1.35E+00,-1.06E+00,-1.40E+00,-3.14E-02,4.43E-02,-1.63E-01,-7.39E-02
24847,6,-3.19E-01,-1.45E+00,-1.12E+00,-1.38E+00,-2.76E-02,4.44E-02,-1.62E-01,-9.11E-02
24848,5.9,-3.10E-01,-1.48E+00,-1.23E+00,-1.37E+00,-2.44E-02,4.31E-02,-1.60E-01,-1.34E-01
24849,6.2,-3.99E-01,-1.40E+00,-1.14E+00,-1.39E+00,-3.30E-02,4.33E-02,-1.62E-01,-4.16E-02
24850,5.8,-3.84E-01,-1.41E+00,-1.17E+00,-1.37E+00,-3.03E-02,4.32E-02,-1.60E-01,-6.04E-02
24851,7.1,-2.97E-01,-1.43E+00,-1.25E+00,-1.35E+00,-1.97E-02,3.57E-02,-1.57E-01,-1.27E-01
24852,6.1,-3.28E-01,-1.43E+00,-1.16E+00,-1.35E+00,-2.96E-02,4.19E-02,-1.57E-01,-2.46E-02
24853,7.2,-2.65E-01,-1.47E+00,-1.23E+00,-1.37E+00,-2.88E-02,3.99E-02,-1.55E-01,-2.74E-02
24854,9,-2.05E-01,-1.40E+00,-1.10E+00,-1.43E+00,-3.39E-02,3.91E-02,-1.58E-01,6.12E-02
24855,9.4,-1.98E-01,-1.36E+00,-8.94E-01,-1.46E+00,-4.50E-02,4.01E-02,-1.59E-01,2.21E-01
24856,9.7,-7.88E-02,-1.90E+00,1.31E+00,-2.29E+00,-1.41E-02,8.68E-02,-2.68E-01,-7.32E-01
24857,10.7,-5.89E-02,-1.90E+00,1.22E+00,-2.31E+00,-1.83E-02,8.92E-02,-2.65E-01,-7.52E-01
24858,10.7,-6.33E-02,-1.89E+00,1.22E+00,-2.31E+00,-1.90E-02,8.97E-02,-2.67E-01,-7.55E-01
24859,10.7,-6.19E-02,-1.57E+00,-3.31E-01,-1.78E+00,-2.48E-02,5.56E-02,-1.98E-01,-2.61E-01
24860,10.5,-4.34E-02,-1.56E+00,-5.77E-01,-1.71E+00,-2.15E-02,5.19E-02,-1.90E-01,-2.81E-01
24861,10.3,-5.72E-02,-1.56E+00,-6.82E-01,-1.68E+00,-2.22E-02,5.02E-02,-1.86E-01,-2.63E-01
24862,10.5,-9.77E-03,-1.53E+00,-7.61E-01,-1.65E+00,-1.85E-02,4.84E-02,-1.83E-01,-2.76E-01
24863,10.4,1.62E-02,-1.57E+00,-8.07E-01,-1.65E+00,-2.05E-02,4.78E-02,-1.82E-01,-2.46E-01
24864,10.5,1.32E-02,-1.61E+00,-9.20E-01,-1.63E+00,-2.23E-02,4.58E-02,-1.78E-01,-2.23E-01
24865,10.2,3.32E-02,-1.62E+00,-1.08E+00,-1.58E+00,-1.55E-02,4.42E-02,-1.74E-01,-3.10E-01
24866,10.4,5.16E-02,-1.62E+00,-1.15E+00,-1.55E+00,-1.06E-02,4.24E-02,-1.71E-01,-3.57E-01
24867,10.4,7.23E-02,-1.61E+00,-1.11E+00,-1.57E+00,-1.42E-02,4.28E-02,-1.72E-01,-2.93E-01
24868,10.3,1.05E-01,-1.58E+00,-1.18E+00,-1.52E+00,-7.49E-03,4.14E-02,-1.68E-01,-3.59E-01
24869,10.3,1.00E-01,-1.65E+00,-1.19E+00,-1.49E+00,-1.55E-02,4.03E-02,-1.63E-01,-2.65E-01
24870,10,1.43E-01,-1.61E+00,-1.22E+00,-1.45E+00,-1.11E-02,3.97E-02,-1.61E-01,-2.98E-01
24871,10.3,1.31E-01,-1.66E+00,-1.22E+00,-1.46E+00,-1.60E-02,3.88E-02,-1.60E-01,-2.43E-01
24872,10.2,1.61E-01,-1.69E+00,-1.35E+00,-1.38E+00,-1.21E-02,3.66E-02,-1.51E-01,-3.04E-01
24873,10,1.92E-01,-1.71E+00,-1.37E+00,-1.31E+00,-1.27E-02,3.49E-02,-1.44E-01,-2.88E-01
24874,9.9,2.14E-01,-1.69E+00,-1.30E+00,-1.31E+00,-1.28E-02,3.54E-02,-1.45E-01,-2.58E-01
24875,10,2.24E-01,-1.71E+00,-1.34E+00,-1.30E+00,-1.54E-02,3.46E-02,-1.43E-01,-2.34E-01
24876,10.3,2.43E-01,-1.70E+00,-1.12E+00,-1.37E+00,-2.51E-02,3.64E-02,-1.48E-01,-7.51E-02
24877,9.7,2.56E-01,-1.66E+00,-1.08E+00,-1.36E+00,-2.04E-02,3.77E-02,-1.50E-01,-9.68E-02
24878,9.9,2.27E-01,-1.67E+00,-7.67E-01,-1.47E+00,-4.20E-02,4.08E-02,-1.58E-01,1.97E-01
24879,9.8,2.32E-01,-1.65E+00,-5.10E-01,-1.54E+00,-5.48E-02,4.38E-02,-1.65E-01,3.94E-01
24880,9.9,2.89E-01,-2.14E+00,1.72E+00,-2.34E+00,-3.17E-02,9.49E-02,-2.70E-01,-5.48E-01
24881,9.8,2.74E-01,-2.10E+00,2.02E+00,-2.39E+00,-4.03E-02,9.33E-02,-2.77E-01,-3.49E-01
24882,9.8,2.55E-01,-2.13E+00,1.99E+00,-2.41E+00,-4.83E-02,9.77E-02,-2.76E-01,-3.07E-01
24883,9.7,2.50E-01,-1.92E+00,3.09E-01,-1.84E+00,-2.61E-02,6.62E-02,-2.09E-01,-3.33E-01
24884,9.7,2.10E-01,-1.87E+00,-4.14E-01,-1.64E+00,-1.90E-02,5.27E-02,-1.83E-01,-3.10E-01
24885,9.9,2.53E-01,-1.83E+00,-5.65E-01,-1.55E+00,-1.54E-02,4.93E-02,-1.74E-01,-3.40E-01
24886,9.7,2.38E-01,-1.84E+00,-6.23E-01,-1.53E+00,-1.64E-02,4.80E-02,-1.71E-01,-3.12E-01
24887,9.7,2.41E-01,-1.84E+00,-6.89E-01,-1.51E+00,-1.57E-02,4.68E-02,-1.68E-01,-3.11E-01
24888,9.6,2.29E-01,-1.83E+00,-7.13E-01,-1.49E+00,-1.61E-02,4.59E-02,-1.66E-01,-2.93E-01
24889,9.8,2.16E-01,-1.80E+00,-7.69E-01,-1.52E+00,-1.50E-02,4.55E-02,-1.69E-01,-3.04E-01
24890,9.5,2.21E-01,-1.81E+00,-7.86E-01,-1.45E+00,-1.07E-02,3.98E-02,-1.64E-01,-2.91E-01
24891,9.7,2.18E-01,-1.81E+00,-8.41E-01,-1.44E+00,-1.11E-02,3.86E-02,-1.62E-01,-2.86E-01
24892,9.5,2.19E-01,-1.80E+00,-9.79E-01,-1.39E+00,-4.67E-03,3.69E-02,-1.57E-01,-3.68E-01
24893,9.7,2.25E-01,-1.81E+00,-1.09E+00,-1.36E+00,-3.93E-03,3.97E-02,-1.53E-01,-4.31E-01
24894,9.8,2.34E-01,-1.82E+00,-1.06E+00,-1.37E+00,-7.27E-03,3.94E-02,-1.53E-01,-3.73E-01
24895,9.9,2.39E-01,-1.81E+00,-1.18E+00,-1.33E+00,-4.04E-03,3.73E-02,-1.48E-01,-4.24E-01
24896,9.4,2.26E-01,-1.81E+00,-1.18E+00,-1.33E+00,-3.62E-03,3.81E-02,-1.49E-01,-4.17E-01
24897,9.4,2.25E-01,-1.81E+00,-1.24E+00,-1.31E+00,-1.58E-03,3.73E-02,-1.47E-01,-4.44E-01
24898,9.5,1.97E-01,-1.83E+00,-1.15E+00,-1.35E+00,-1.17E-02,3.77E-02,-1.49E-01,-3.09E-01
24899,9.3,2.03E-01,-1.76E+00,-9.08E-01,-1.41E+00,-2.17E-02,4.09E-02,-1.56E-01,-1.50E-01
24900,9.8,2.00E-01,-1.61E+00,-7.22E-02,-1.64E+00,-5.44E-02,4.52E-02,-1.79E-01,4.11E-01
24901,10.5,2.06E-01,-1.50E+00,3.86E-01,-1.80E+00,-7.08E-02,5.01E-02,-1.56E-01,7.25E-01
24902,10.6,1.40E-01,-1.48E+00,3.43E-01,-1.83E+00,-7.23E-02,5.00E-02,-1.58E-01,7.27E-01
24903,12.7,2.02E-01,-1.38E+00,3.28E-01,-1.87E+00,-6.65E-02,4.28E-02,-1.59E-01,6.98E-01
24904,12.8,2.05E-01,-1.87E+00,1.90E+00,-2.47E+00,-3.95E-02,8.76E-02,-2.39E-01,-3.29E-01
24905,12.5,2.32E-01,-1.93E+00,1.88E+00,-2.45E+00,-3.66E-02,8.33E-02,-2.39E-01,-3.18E-01
24906,12,2.99E-01,-1.91E+00,1.88E+00,-2.42E+00,-3.83E-02,8.84E-02,-2.37E-01,-3.30E-01
24907,12.3,2.96E-01,-1.65E+00,8.60E-02,-1.85E+00,-4.28E-02,5.26E-02,-1.63E-01,3.23E-02
24908,12.3,3.63E-01,-1.56E+00,-3.82E-01,-1.80E+00,-3.40E-02,4.88E-02,-1.59E-01,-9.70E-02
24909,12.1,4.33E-01,-1.50E+00,-5.40E-01,-1.81E+00,-4.05E-02,4.84E-02,-1.61E-01,-2.55E-02
24910,10.4,4.30E-01,-1.57E+00,-7.90E-01,-1.77E+00,-5.11E-02,5.33E-02,-1.97E-01,-2.02E-02
24911,11.1,5.04E-01,-1.53E+00,-9.47E-01,-1.78E+00,-4.35E-02,4.72E-02,-1.59E-01,-1.98E-02
24912,10.8,5.59E-01,-1.49E+00,-9.23E-01,-1.77E+00,-5.01E-02,5.18E-02,-1.97E-01,5.91E-03
24913,9.2,4.96E-01,-1.58E+00,-9.70E-01,-1.73E+00,-5.53E-02,5.29E-02,-1.96E-01,6.65E-02
24914,9.2,4.71E-01,-1.56E+00,-9.70E-01,-1.72E+00,-5.62E-02,5.23E-02,-1.94E-01,8.23E-02
24915,9.4,5.42E-01,-1.55E+00,-1.04E+00,-1.70E+00,-4.92E-02,5.09E-02,-1.92E-01,2.44E-02
24916,9.3,5.59E-01,-1.54E+00,-1.19E+00,-1.65E+00,-3.93E-02,4.88E-02,-1.87E-01,-9.03E-02
24917,10.6,6.09E-01,-1.57E+00,-1.16E+00,-1.69E+00,-4.37E-02,4.72E-02,-1.86E-01,-1.51E-02
24918,8.6,5.23E-01,-1.62E+00,-1.30E+00,-1.63E+00,-3.66E-02,4.81E-02,-1.86E-01,-1.10E-01
24919,8.7,5.52E-01,-1.64E+00,-1.36E+00,-1.58E+00,-3.52E-02,4.62E-02,-1.79E-01,-1.21E-01
24920,8.8,5.55E-01,-1.64E+00,-1.35E+00,-1.58E+00,-3.59E-02,4.61E-02,-1.79E-01,-1.04E-01
24921,8.5,5.52E-01,-1.66E+00,-1.35E+00,-1.56E+00,-3.51E-02,4.55E-02,-1.77E-01,-9.36E-02
24922,8.4,5.05E-01,-1.61E+00,-1.07E+00,-1.63E+00,-4.80E-02,4.86E-02,-1.84E-01,8.66E-02
24923,9,4.74E-01,-1.43E+00,2.79E-01,-2.00E+00,-1.11E-01,6.27E-02,-2.18E-01,1.04E+00
24924,9,4.44E-01,-1.48E+00,-3.77E-02,-1.91E+00,-9.99E-02,5.88E-02,-2.09E-01,8.55E-01
24925,9.9,4.51E-01,-1.38E+00,2.24E-01,-1.99E+00,-1.10E-01,6.03E-02,-2.15E-01,1.01E+00
24926,12.6,4.25E-01,-1.24E+00,2.46E-01,-2.05E+00,-1.01E-01,5.28E-02,-1.79E-01,9.84E-01
24927,13.2,3.49E-01,-1.19E+00,2.39E-01,-2.06E+00,-1.05E-01,5.15E-02,-1.77E-01,9.99E-01
24928,13.1,3.65E-01,-1.70E+00,1.87E+00,-2.64E+00,-6.77E-02,9.26E-02,-2.59E-01,-1.02E-01
24929,12.8,3.77E-01,-1.69E+00,1.85E+00,-2.64E+00,-6.42E-02,9.30E-02,-2.60E-01,-1.27E-01
24930,12.4,3.86E-01,-1.69E+00,1.82E+00,-2.60E+00,-5.77E-02,9.28E-02,-2.57E-01,-1.92E-01
24931,12.5,3.00E-01,-1.47E+00,-3.34E-01,-1.93E+00,-3.78E-02,5.22E-02,-1.74E-01,-1.38E-01
24932,12.7,4.05E-01,-1.43E+00,-6.28E-01,-1.88E+00,-4.27E-02,4.92E-02,-1.69E-01,-9.97E-02
24933,12.6,4.68E-01,-1.40E+00,-8.05E-01,-1.89E+00,-4.91E-02,4.87E-02,-1.70E-01,-3.88E-02
24934,12.8,5.23E-01,-1.32E+00,-8.08E-01,-1.92E+00,-5.45E-02,4.87E-02,-1.72E-01,4.11E-02
24935,13.1,5.55E-01,-1.28E+00,-8.56E-01,-1.93E+00,-5.87E-02,4.80E-02,-1.72E-01,1.01E-01
24936,13,5.39E-01,-1.21E+00,-9.27E-01,-1.93E+00,-5.98E-02,4.77E-02,-1.73E-01,1.06E-01
24937,13.4,5.78E-01,-1.15E+00,-9.72E-01,-1.93E+00,-5.96E-02,4.69E-02,-1.73E-01,1.15E-01
24938,13.9,6.05E-01,-1.16E+00,-1.02E+00,-1.95E+00,-6.65E-02,4.58E-02,-1.72E-01,1.83E-01
24939,14.2,6.59E-01,-1.08E+00,-1.07E+00,-1.98E+00,-7.10E-02,4.60E-02,-1.75E-01,2.27E-01
24940,14.6,6.92E-01,-1.04E+00,-1.20E+00,-2.00E+00,-7.38E-02,4.54E-02,-1.77E-01,2.34E-01
24941,15.2,7.34E-01,-9.79E-01,-1.19E+00,-2.03E+00,-7.62E-02,4.46E-02,-1.78E-01,2.67E-01
24942,15.2,7.68E-01,-9.52E-01,-1.23E+00,-2.03E+00,-7.73E-02,4.46E-02,-1.79E-01,2.87E-01
24943,15.9,7.90E-01,-9.23E-01,-1.26E+00,-2.05E+00,-8.02E-02,4.33E-02,-1.79E-01,3.19E-01
24944,16,8.01E-01,-9.31E-01,-1.37E+00,-2.03E+00,-7.56E-02,4.16E-02,-1.76E-01,2.57E-01
24945,16.4,8.10E-01,-9.08E-01,-1.30E+00,-2.05E+00,-7.98E-02,4.19E-02,-1.77E-01,3.22E-01
24946,16.5,8.61E-01,-8.93E-01,-1.37E+00,-2.03E+00,-7.26E-02,4.05E-02,-1.75E-01,2.59E-01
24947,16.9,8.05E-01,-7.34E-01,1.11E-01,-2.45E+00,-1.47E-01,5.68E-02,-2.14E-01,1.34E+00
24948,17.7,7.71E-01,-6.34E-01,1.18E-01,-2.48E+00,-1.51E-01,5.57E-02,-2.14E-01,1.37E+00
24949,19.6,9.60E-01,-3.53E-01,2.24E-03,-2.68E+00,-1.66E-01,5.73E-02,-2.33E-01,1.47E+00
24950,23.1,1.07E+00,-1.93E-01,-2.66E-02,-2.83E+00,-1.80E-01,5.26E-02,-2.37E-01,1.57E+00
24951,23.5,1.06E+00,-9.29E-02,-7.73E-02,-2.90E+00,-1.81E-01,5.29E-02,-2.44E-01,1.57E+00
24952,23.3,9.91E-01,-5.06E-01,1.49E+00,-3.43E+00,-1.40E-01,9.24E-02,-3.20E-01,4.85E-01
24953,22,8.47E-01,-6.24E-01,1.53E+00,-3.29E+00,-1.38E-01,9.22E-02,-3.08E-01,4.84E-01
24954,19.9,7.55E-01,-7.31E-01,1.49E+00,-3.21E+00,-1.32E-01,9.46E-02,-3.05E-01,4.42E-01
24955,20.4,8.47E-01,-5.34E-01,-5.20E-01,-2.43E+00,-1.04E-01,5.29E-02,-2.11E-01,4.15E-01
24956,18.4,9.66E-01,-7.64E-01,-7.76E-01,-2.07E+00,-1.03E-01,4.72E-02,-1.78E-01,4.32E-01
24957,17.7,7.82E-01,-7.60E-01,-9.12E-01,-2.32E+00,-8.89E-02,5.08E-02,-2.05E-01,3.45E-01
24958,17.5,9.49E-01,-8.82E-01,-8.66E-01,-1.99E+00,-1.01E-01,4.44E-02,-1.69E-01,4.94E-01
24959,17.2,7.80E-01,-8.93E-01,-1.02E+00,-2.23E+00,-9.24E-02,4.74E-02,-1.94E-01,4.29E-01
24960,17.1,7.97E-01,-8.34E-01,-1.02E+00,-2.17E+00,-8.70E-02,4.60E-02,-1.88E-01,3.91E-01
24961,16.9,7.80E-01,-8.62E-01,-1.09E+00,-2.19E+00,-8.08E-02,4.59E-02,-1.91E-01,3.43E-01
24962,16.7,8.14E-01,-9.30E-01,-1.17E+00,-2.14E+00,-8.26E-02,4.41E-02,-1.85E-01,3.74E-01
24963,16.9,8.35E-01,-9.61E-01,-1.26E+00,-2.10E+00,-7.73E-02,4.20E-02,-1.80E-01,3.22E-01
24964,16.1,7.29E-01,-9.87E-01,-1.36E+00,-2.10E+00,-7.34E-02,4.24E-02,-1.81E-01,2.60E-01
24965,16.1,7.97E-01,-9.66E-01,-1.34E+00,-2.08E+00,-7.01E-02,4.19E-02,-1.80E-01,2.60E-01
24966,16.3,7.77E-01,-9.97E-01,-1.36E+00,-2.09E+00,-7.06E-02,4.11E-02,-1.79E-01,2.69E-01
24967,16.1,7.37E-01,-1.01E+00,-1.34E+00,-2.09E+00,-7.41E-02,4.14E-02,-1.79E-01,3.10E-01
24968,15.7,7.86E-01,-1.06E+00,-1.43E+00,-2.01E+00,-6.90E-02,3.97E-02,-1.72E-01,2.64E-01
24969,15.7,7.55E-01,-1.02E+00,-1.42E+00,-2.03E+00,-6.65E-02,4.00E-02,-1.75E-01,2.47E-01
24970,15.5,8.02E-01,-1.01E+00,-1.36E+00,-2.00E+00,-6.78E-02,4.02E-02,-1.72E-01,2.87E-01
24971,15.1,7.49E-01,-8.56E-01,4.91E-02,-2.41E+00,-1.31E-01,5.75E-02,-2.14E-01,1.26E+00
24972,16.9,6.60E-01,-6.85E-01,1.04E-01,-2.43E+00,-1.37E-01,5.44E-02,-2.11E-01,1.29E+00
24973,18.5,6.12E-01,-6.29E-01,7.95E-02,-2.46E+00,-1.41E-01,5.12E-02,-2.08E-01,1.31E+00
24974,18.5,5.67E-01,-5.38E-01,7.24E-02,-2.41E+00,-1.37E-01,5.04E-02,-2.04E-01,1.26E+00
24975,18.8,4.90E-01,-4.46E-01,5.49E-02,-2.41E+00,-1.42E-01,5.03E-02,-2.04E-01,1.31E+00
24976,18.7,4.90E-01,-8.74E-01,1.66E+00,-3.03E+00,-1.12E-01,9.30E-02,-2.90E-01,2.74E-01
24977,18.8,4.20E-01,-8.63E-01,1.65E+00,-3.03E+00,-1.17E-01,9.26E-02,-2.89E-01,3.13E-01
24978,18.2,4.31E-01,-8.61E-01,1.66E+00,-3.01E+00,-1.10E-01,9.34E-02,-2.89E-01,2.58E-01
24979,18,3.72E-01,-6.78E-01,-4.42E-01,-2.33E+00,-9.04E-02,5.44E-02,-2.06E-01,2.78E-01
24980,17.7,4.86E-01,-7.13E-01,-6.20E-01,-2.25E+00,-8.12E-02,5.12E-02,-1.99E-01,2.47E-01
24981,14.6,4.35E-01,-8.76E-01,-7.12E-01,-2.11E+00,-9.20E-02,5.68E-02,-2.28E-01,3.17E-01
24982,14.9,3.01E-01,-7.46E-01,-7.07E-01,-2.14E+00,-8.87E-02,5.20E-02,-1.93E-01,3.57E-01
24983,15.5,3.72E-01,-7.27E-01,-7.65E-01,-2.13E+00,-8.38E-02,4.97E-02,-1.90E-01,3.36E-01
24984,14.8,3.42E-01,-7.28E-01,-8.16E-01,-2.09E+00,-8.41E-02,4.95E-02,-1.88E-01,3.49E-01
24985,14.8,3.46E-01,-7.44E-01,-8.43E-01,-2.08E+00,-8.29E-02,4.87E-02,-1.86E-01,3.50E-01
24986,14.9,3.48E-01,-7.46E-01,-8.97E-01,-2.05E+00,-8.16E-02,4.73E-02,-1.83E-01,3.49E-01
24987,14.7,3.19E-01,-7.49E-01,-1.05E+00,-2.01E+00,-7.51E-02,4.54E-02,-1.79E-01,2.60E-01
24988,16.9,3.84E-01,-6.82E-01,-1.07E+00,-2.04E+00,-7.46E-02,4.14E-02,-1.75E-01,2.61E-01
24989,16.8,3.77E-01,-6.90E-01,-1.07E+00,-2.03E+00,-7.70E-02,4.11E-02,-1.74E-01,3.03E-01
24990,16.5,4.55E-01,-8.33E-01,-1.16E+00,-2.02E+00,-7.53E-02,4.02E-02,-1.72E-01,3.16E-01
24991,16.3,4.96E-01,-8.24E-01,-1.30E+00,-1.96E+00,-6.45E-02,3.85E-02,-1.67E-01,1.97E-01
