,SMS.I.1..20..pct....silt.,V1,V2,V3,V4,V5,V6,7,V8
33389,6.9,-1.06E+00,5.97E-01,-1.70E+00,-2.32E-03,3.39E-01,-6.17E-01,5.06E-01,-6.20E-02
33390,6.8,-1.05E+00,6.23E-01,-1.65E+00,-2.67E-03,3.25E-01,-6.64E-01,5.00E-01,-6.20E-02
33391,6.9,-1.06E+00,5.97E-01,-1.66E+00,-2.70E-03,3.30E-01,-6.64E-01,4.98E-01,-6.12E-02
33392,7.1,-1.05E+00,5.85E-01,-1.67E+00,-1.98E-03,3.50E-01,-6.47E-01,5.12E-01,-5.96E-02
33393,7.1,-1.06E+00,5.44E-01,-1.75E+00,-2.15E-03,3.59E-01,-5.96E-01,5.13E-01,-6.07E-02
33394,6.9,-1.07E+00,5.78E-01,-1.71E+00,-2.45E-03,3.46E-01,-6.44E-01,4.97E-01,-4.57E-02
33395,7,-9.68E-01,9.71E-01,-1.24E+00,3.67E-03,3.50E-01,-5.52E-01,5.21E-01,-6.15E-02
33396,7.2,-3.40E-01,4.10E+00,2.94E+00,4.36E-02,2.04E-01,-8.24E-01,6.77E-01,-4.01E-02
33397,6.9,-5.39E-01,2.89E+00,2.78E+00,7.42E-03,-1.11E-01,-3.54E+00,4.41E-01,-6.83E-02
33398,7.2,-5.33E-01,2.63E+00,2.47E+00,4.95E-03,-8.83E-02,-3.51E+00,4.61E-01,-1.72E-02
33399,6.8,-6.22E-01,2.50E+00,2.19E+00,2.36E-03,-8.86E-02,-3.47E+00,4.28E-01,-7.26E-02
33400,7.2,-6.10E-01,2.38E+00,2.11E+00,2.89E-03,-3.70E-02,-3.49E+00,4.32E-01,-6.88E-02
33401,7,-6.11E-01,2.26E+00,1.88E+00,-1.13E-04,-7.07E-02,-3.40E+00,4.25E-01,-2.53E-02
33402,7,-7.64E-01,1.65E+00,4.66E-01,4.14E-04,1.11E-01,-2.21E+00,4.63E-01,-4.80E-02
33403,7,-8.38E-01,1.31E+00,-3.14E-01,8.13E-04,2.17E-01,-1.56E+00,4.68E-01,-6.22E-02
33404,7.2,-8.82E-01,1.08E+00,-7.15E-01,9.46E-04,2.80E-01,-1.25E+00,4.76E-01,-6.56E-02
33405,6.9,-9.35E-01,9.92E-01,-9.61E-01,-2.61E-04,2.83E-01,-1.09E+00,4.56E-01,-5.70E-02
33406,7.1,-9.49E-01,8.90E-01,-1.13E+00,1.22E-04,3.20E-01,-9.66E-01,4.68E-01,-5.73E-02
33407,6.7,-9.64E-01,8.58E-01,-1.25E+00,-1.46E-03,3.03E-01,-9.23E-01,4.35E-01,-6.39E-02
33408,6.9,-9.69E-01,8.09E-01,-1.32E+00,-1.13E-03,3.23E-01,-8.70E-01,4.42E-01,-6.35E-02
33409,6.9,-9.79E-01,7.61E-01,-1.40E+00,-1.55E-03,3.29E-01,-8.41E-01,4.42E-01,-6.42E-02
33410,7,-9.95E-01,7.27E-01,-1.45E+00,-1.08E-03,3.51E-01,-8.08E-01,4.40E-01,-4.81E-02
33411,7.1,-9.93E-01,6.94E-01,-1.50E+00,-3.35E-04,3.75E-01,-7.61E-01,4.51E-01,-4.69E-02
33412,7,-9.91E-01,6.81E-01,-1.53E+00,-1.50E-03,3.53E-01,-7.56E-01,4.48E-01,-6.47E-02
